Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
0,1.381585080697339,0.0,3.5012169579247155e-07,-0.9227897557244588,19.197274332613848,2.536512248035661,1.0074303928950943,(1.1295614558101614+0j),(0.8852993300733498+0j),(0.9999999998024611+1.75296367853335e-05j),(0.9999999998024611-1.75296367853335e-05j),(0.08309085207780746+0.9965419761863212j),(0.08309085207780746-0.9965419761863212j)
1,1.3815753922876546,0.0,1.7004777651579136e-06,-0.9227690149925755,19.197287653926356,2.536535128438031,1.0074337407269545,(1.129592416043546+0j),(0.8852750654407219+0j),(0.9999999999353741+3.326699837553023e-06j),(0.9999999999353741-3.326699837553023e-06j),(0.08309088554535765+0.9965419733958243j),(0.08309088554535765-0.9965419733958243j)
2,1.3815759113601618,0.0,4.152944533109317e-06,-0.9227701264643337,19.197286939075223,2.5365339021132596,1.00087799014505,(1.042791605555735+0j),(0.9589643748125779+0j),(1.0000137284111816+0j),(0.9999862716753974+0j),(0.08303152914528289+0.9965469207057698j),(0.08303152914528289-0.9965469207057698j)
3,1.3815760608145127,0.0,5.139422569766713e-06,-0.9227704464255742,19.197286733564994,2.536533549128432,1.0004751749070944,(1.0313065810602577+0j),(0.9696437688201316+0j),(0.999999999919061+6.115447401925915e-06j),(0.999999999919061-6.115447401925915e-06j),(0.08302788027486147+0.996547224720143j),(0.08302788027486147-0.996547224720143j)
4,1.3815759579182456,0.0,6.099152521757488e-06,-0.9227702261688371,19.19728687498272,2.5365337920787487,1.0004221017482038,(1.029480347846228+0j),(0.9713638557617392+0j),(0.9999999998352908+1.4642097928428199e-05j),(0.9999999998352908-1.4642097928428199e-05j),(0.0830273980131192+0.9965472648999262j),(0.0830273980131192-0.9965472648999262j)
5,1.3815758814186994,0.0,7.0775507204326735e-06,-0.9227700624232144,19.197286980104952,2.536533972685322,1.0003582454359838,(1.0271279897709569+0j),(0.9735885012573863+0j),(0.9999999999252678+7.558578695571203e-06j),(0.9999999999252678-7.558578695571203e-06j),(0.08302682173412446+0.9965473129124802j),(0.08302682173412446-0.9965473129124802j)
6,1.3815758233108129,0.0,8.06504610575119e-06,-0.9227699380521606,19.197287059936414,2.5365341098520737,1.0003168542682666,(1.0254924164895998+0j),(0.9751412921338991+0j),(0.9999999999150547+6.231880368217669e-06j),(0.9999999999150547-6.231880368217669e-06j),(0.08302644737796416+0.9965473441016982j),(0.08302644737796416-0.9965473441016982j)
7,1.3815757766690056,0.0,9.056955349824761e-06,-0.9227698382298345,19.197287123998038,2.5365342199340035,1.000283166567986,(1.024082606042001+0j),(0.9764837272051735+0j),(0.9999999999168117+5.636107890136617e-06j),(0.9999999999168117-5.636107890136617e-06j),(0.08302614266527863+0.9965473694885153j),(0.08302614266527863-0.9965473694885153j)
8,1.3815757403405633,0.0,1.0052084405826371e-05,-0.9227697604885907,19.197287173874532,2.536534305653262,1.000255199160786,(1.0228486373272931+0j),(0.9776617611010101+0j),(0.999999999912243+5.747021412968563e-06j),(0.999999999912243-5.747021412968563e-06j),(0.08302588967071783+0.9965473905664195j),(0.08302588967071783-0.9965473905664195j)
9,1.3815757099365409,0.0,1.104865472403086e-05,-0.9227696954328674,19.197287215599644,2.5365343773744673,1.000233086909595,(1.021825403800041+0j),(0.9786407701725219+0j),(0.999999999918733+5.189420963064822e-06j),(0.999999999918733-5.189420963064822e-06j),(0.08302568977965444+0.9965474072200317j),(0.08302568977965444-0.9965474072200317j)
10,1.3815756843714926,0.0,1.204622781036305e-05,-0.9227696407390243,19.197287250665553,2.5365344376609107,1.0002139860442623,(1.0209025790015307+0j),(0.9795253932650756+0j),(0.999999999920611+4.848050482735246e-06j),(0.999999999920611-4.848050482735246e-06j),(0.08302551714466949+0.9965474216028132j),(0.08302551714466949-0.9965474216028132j)
11,1.381575419715322,0.0,0.00011204385839782069,-0.9227690924359798,19.197287571910845,2.5365350165526985,1.0000138701916919,(0.9947469477725998+0j),(1.0052808024834556+0j),(0.9999907431411398+0j),(1.0000092470610717+0j),(0.08302383362487584+0.9965475618607393j),(0.08302383362487584-0.9965475618607393j)
12,1.381575369836981,0.0,0.00021204391587723378,-0.922769033332549,19.19728752925999,2.536535013950686,1.0,(0.9999405899722773+0.010900110671005266j),(0.9999405899722773-0.010900110671005266j),(1.0000000017497739+2.5325397207214835e-05j),(1.0000000017497739-2.5325397207214835e-05j),(0.08302351255088772+0.9965475886098291j),(0.08302351255088772-0.9965475886098291j)
13,1.3815753070050014,0.0,0.0003120438803233566,-0.9227689759182768,19.197287435781394,2.5365349676442994,1.0,(0.9999111999351009+0.013326203461883797j),(0.9999111999351009-0.013326203461883797j),(1.0000000018335158+2.806080030023007e-05j),(1.0000000018335158-2.806080030023007e-05j),(0.0830237998533574+0.9965475646742907j),(0.0830237998533574-0.9965475646742907j)
14,1.3815752247451483,0.0,0.00041204375631831723,-0.9227689063335972,19.19728730037544,2.5365348929225613,1.0,(0.999863047510472+0.016549386307038345j),(0.999863047510472-0.016549386307038345j),(1.0000000015522803+2.913803502242125e-05j),(1.0000000015522803-2.913803502242125e-05j),(0.08302412846244774+0.9965475372973429j),(0.08302412846244774-0.9965475372973429j)
15,1.3815751213883272,0.0,0.0005120435300092244,-0.9227688210051889,19.19728712533712,2.53653479372759,1.0,(0.9997986936239114+0.020064126085859363j),(0.9997986936239114-0.020064126085859363j),(1.00000000109974+2.9639150433616947e-05j),(1.00000000109974-2.9639150433616947e-05j),(0.08302452156096296+0.996547504547534j),(0.08302452156096296-0.996547504547534j)
